source,source_url,indicator_id,indicator_label,theme,unit,bad_when,note,country_raw,country_key,country,year,value
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2011,0.346167211080488
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2012,0.273513088134657
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2013,0.199772918304074
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2014,0.0150772197985246
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2015,-0.151143561276007
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2016,-0.190090486385849
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2017,-0.188100912559894
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2018,0.243703643127712
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2019,-0.700011055973408
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2020,-0.487095091717782
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2021,-0.515599998844444
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2022,-0.20230086688254
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2023,-0.0499178457490556
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,ITA,ITA,Italia,2024,-0.0534387378437725
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,1995,0.234590173412918
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,1996,0.226884732460898
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,1997,0.238271217591483
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,1998,0.271729610231193
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,1999,0.182586374140107
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2000,0.167275578113187
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2001,0.240952587521069
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2002,0.232527187105684
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2003,0.213980948779682
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2004,0.0336622582725446
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2005,0.0093920965576633
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2006,0.0633735894181335
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2007,0.114908847726211
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2008,0.0484253945978966
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2009,-0.0124946312294096
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2010,0.0179605415195644
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2011,-0.185226486410846
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2012,-0.159710675844347
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2013,-0.144271883387076
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2014,-0.132694222147042
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2015,-0.106124993746747
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2016,-0.0511374152133631
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2017,-0.081874296046114
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2018,-0.126880068088791
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2019,-0.140464977878172
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2020,-0.294194617750067
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2021,-0.459952415807642
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2022,-0.443851919148528
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2023,-0.487370782049143
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,JPN,JPN,Japan,2024,-0.435651699326323
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,1995,0.49392737251493
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,1996,0.461395747607711
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,1997,0.514767002117464
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,1998,0.616640530679659
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,1999,0.665493187073143
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2000,0.714770362784392
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2001,0.754840057734904
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2002,0.638291666268526
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2003,0.471814398788212
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2004,0.347475412048658
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2005,0.23366314793854
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2006,0.160613668857538
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2007,0.217521601194242
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2008,0.389292461499527
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2009,0.514284544827762
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2010,0.512923100553586
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2011,0.466428782200821
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2012,0.370055034770235
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2013,0.294820793441482
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2014,0.359828172726548
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2015,0.443220089035769
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2016,0.532178879608489
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2017,0.591203366164118
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2018,0.583933408920832
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2019,0.65507157480522
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2020,0.55554079025497
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2021,0.523490508168757
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2022,0.953278922854537
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2023,0.990139686700227
World Bank WDI,https://api.worldbank.org/v2/country/ITA;DEU;FRA;ESP;EUU;USA;JPN;GBR;CAN;AUS;AUT;BEL;CHE;DNK;FIN;NLD;NOR;SWE;PRT;GRC;IRL/indicator/SP.POP.GROW?format=json&per_page=20000,SP.POP.GROW,Crescita della popolazione,demografia,% annuo,low,,NLD,NLD,Netherlands,2024,0.648823280021657
